media_id,synonym
86762,Wise Man's Grandchild
110220,Kenja no Mago SP: Ouji Yosama Funtouki
92494,Freak Island
109714,Offal Island
109714,Zōmotsu island
109714,Entrail Island
129022,Freak Island in Love
149337,"You Talk Too Much, So Just Shut It Already!, You're Too Noisy!"
86279,Kushuku Gakkou no Alice
86279,寄宿学校的朱丽叶
86279,รักลับๆ ข้ามหอของนายหมากับน้องแมว
104193,Boarding School Juliet Novel
107297,Boarding School Juliet Official Anthology Comic
107297,Kushuku Gakkou no Juliet Official Anthology Comi
101310,"To LOVE, or not to LOVE"
101310,JULIET NO INTERNATO
101310,รักลับๆ ข้ามหอของนายหมากับน้องแมว
101310,Juliet en el internado
97927,Juliet of Boarding School
97927,Kishukugakkou no Juliet
97927,Boarding School Juliet
112342,"I Fell in Love, so I Tried Livestreaming."
112342,KoiCas
104780,We Shall Now Begin Ethics
104780,Ethics Class Begins Now
104780,From Now on We Begin Ethics
104780,จากนี้ไปจะเป็นคาบวิชาจริยปรัชญา
109728,Koori Zokusei Danshi to Cool na Douryo Joshi
109728,Ice Attribute Boys and Cool Colleagues Women
109728,Śnieżny chłopak i cool dziewczyna
109728,บริษัทลุ้นรัก หนุ่มหิมะกับสาวสุดคูล
109728,The Ice Guy and His Cool Female Colleague
109728,冰屬性男子與無表情女子
109728,Chàng băng giá và Nàng lạnh lùng
151252,บริษัทลุ้นรัก หนุ่มหิมะกับสาวสุดคูล
151252,Pria Es dan Rekan Wanitanya yang Keren
85401,After Effects Radio
146181,The Black Cat and the Witch Classroom
117789,Black Brain Syndrome
117789,Kuro No Syndrome
87468,แอบรักนาย ผู้ชายไม่แคร์โลก
123021,Until the Two Kiss
123021,2 Nin ga Kisusuru Made
114605,Survival Story of a Sword King in a Fantasy World
114605,Otherworldly Sword King's Survival Records
114605,The Survival Record of the Sword King in Another World
114605,Igye Geom-wang Saengjongi
114605,Latna Saga: A Jornada do Rei Espadachim
163790,Latna Saga: Survival of a Sword King
144126,Lv1プレイヤー
138222,Leveling With The Gods
138222,เลเวลอัปไปกับเทพเจ้า
138222,神と共にレベルアップ
143059,Level up From Max Level
143059,Maxed Out Leveling
110605,DeepWater
110605,末世泽国
110605,深海獸
110605,深海兽
110605,Leviatã
110605,Leviatán
103854,光と影
123278,Ombres et Lumières
123278,Goldeun Taim
123278,ช่วงเวลาแห่งแสงสีทอง
86848,外見至上主義
86848,APARI3NCIAS
140837,Quest Supremacy
166122,觸法少年
166122,อาชญากรวัยเยาว์
121991,How to Fight
121991,喧嘩独学
121991,格鬥實況
121991,นักสู้ทูปเบอร์
121991,Hit viral
123646,Life Completely Ruined
123646,Loser Life
123646,Loser's Life
123646,人生存亡
123646,人生崩壊
123646,囧途人生
123646,ชีวิตเวรเอ๊ย
123646,Жизнь неудачника
158539,Gaiken Shijou Shugi
158539,外見至上主義
158539,APARI3NCIAS
158539,Лукізм
123573,TCF
123573,Trash Count
123573,Trash of the Count's Family
123573,成为伯爵家的废物
123573,伯爵家の暴れん坊になった
123573,อันธพาลแห่งตระกูลเคานต์
123573,變成伯爵家的混混
123573,Pembuat Onar di Keluarga Count
99815,Mahoiku
91588,MahouIku
91588,เกมพิฆาตสาวน้อยเวทมนตร์
102884,Magical Girl Raising Project: F2P
146222,Magical Girl Raising Project: restart
109279,Magical Girl Raising Project: Restart
147360,魔法少女育成計画 エピソードシグマ
147360,Mahou Shoujo Ikusei Keikaku: episodes sigma
120235,3cm猎手
120235,microCOSMOS
105097,Girl That Can See It
105097,"The Girl Who Sees ""Them"""
105097,Can-See-Ghosts-chan
105097,Child That Can See It
105097,Li'l Miss Can-See-Ghosts
105097,Mieruko-chan: Slice of Horror
105097,看得见的女孩
105097,มิเอรุโกะจัง ใครว่าหนูเห็นผี
105097,"Mieruko-chan. Dziewczyna, która widzi więcej"
165265,Girl That Can See It
131083,มิเอรุโกะจัง ใครว่าหนูเห็นผี
131083,Mieruko: Gadis yang Bisa Melihat Hantu
131083,Girl That Can See It
131083,"Mieruko-chan. Dziewczyna, która widzi więcej"
107481,МОМО: Кровопийца
107481,แวมไพร์สาวโมโม่
106540,Unemployed Concentration Camp
106540,Unemployed Forcing Asylum
106540,Mushoku Recycle
106540,Bosse ou crève !
151512,Damn Reincarnation
147636,Minha Filha é a Chefã Final
158488,My Insanely Competent Underlings
143352,Heavenly Demon Instructor
153994,My School Life Pretending To Be a Worthless Person
124056,My Husband Hides His Beauty
124056,Mi marido esconde su belleza
124056,Nhan sắc bí ẩn của chồng tôi
124056,Ketampanan Tersembunyi Suamiku
129918,Matan's Shooter
129918,Arcane Sniper
129918,สไนเปอร์กระสุนเวท
151025,I Obtained a Mythic Item
151025,"À moi, l'item légendaire"
100174,Naka no Hito Genome Jikkyouchuu
112177,Nakanohito Genome [Jikkyouchuu] OVA
112177,ナカノヒトゲノム【実況中】OVA
102926,Nakanohito Genome [Jikkyouchuu]
131358,More Puzzling Than a Riddle
97783,NNY
119257,Omniscient Reader's Viewpoint
119257,ORV
119257,Punkt Widzenia Wszechwiedzącego Czytelnika
119257,Всеведущий читатель
119257,全知读者
119257,전독시
119257,دیدگاه خواننده‌ی همه‌چی‌دون
119257,وجهة نظر القارئ العراف
119257,Lecteur Omniscient
119257,全知讀者視角
119257,อ่านชะตาวันสิ้นโลก
119257,全知的な読者の視点から
119257,Lector omnisciente
119257,Der allwissende Leser
65573,Mirai
65573,Future
65573,Suwa Hiroto
65573,Haruiro Astronaut
65573,Orange - Lá thư từ tương lai
86562,春色ASTRONAUT
86562,Spring-Colored Astronaut
21647,オレンジ
97669,オレンジ -未来-
142748,orange x Yumemiru Taiyou
142748,Orange x Dreamin' Sun
39607,Yume miru Taiyou
39607,Heart no Tomato
39607,Dreamin' Sun - Mặt trời trong mơ
123006,PARTY! 東日本大震災チャリティー漫画本 HANA
38530,Bad Girl
34192,Ojousama wa Oyomesama.
49111,Liar Lily
49111,UsoLily
49111,Sweets Honey
49111,Amber
54859,Usotsuki Ririi 0
54859,Liar Lily 0
54859,CLO CLO
54859,Summer Storm
30997,Parfait Tic
34134,ソールドアウト！
34134,Sould Out!
31896,Devil and Love Song
161604,Akuma to Love Song Encore
55229,Sweet Sweets Stories
31242,Kare to Kanojo ni Hanataba wo
31242,His and Her Fortune Bouquet
104503,The World of Otome Games is a Tough for Mobs
104503,mobuseka
104503,ชีวิตตัวประกอบอย่างตูช่างอยู่ยากเมื่ออยู่ในโลกเกมจีบหนุ่ม
104504,The World of Otome Games is a Tough for Mobs
104504,mobuseka
104504,ชีวิตตัวประกอบอย่างตูช่างอยู่ยาก เมื่ออยู่ในโลกเกมจีบหนุ่ม
167103,Trapped in a Dating Sim: The World of That Otome Game is Tough for Us
159309,Trapped in a Dating Sim: The World of Otome Games Is Tough for Mobs Season 2
159309,mobseka 2
159309,ชีวิตตัวประกอบอย่างตูช่างอยู่ยาก เมื่ออยู่ในโลกเกมจีบหนุ่ม ภาค 2
159309,Otome Game Sekai wa Mob ni Kibishii Sekai desu 2
159309,Otomege 2
142074,mobseka
142074,ชีวิตตัวประกอบอย่างตูช่างอยู่ยาก เมื่ออยู่ในโลกเกมจีบหนุ่ม
142074,Otome Game Sekai wa Mob ni Kibishii Sekai desu 
162680,The World of Otome Games Kindergarten is Tough for Mobs
162680,Taman Kanak-Kanak Otome Game yang Keras terhadap Mob
105664,Overgeared
34632,"Dobranoc, Punpunie"
34632,Bonne nuit Punpun!
34632,"Boa noite, Punpun"
34632,"Bona nit, Punpun"
34632,"Buenas noches, Punpun"
34632,"Gute Nacht, Punpun"
34632,잘자 뿡뿡
34632,晚安布布
34632,"לילה טוב, פונפון"
34632,"Buonanotte, Punpun"
34632,"İyi Geceler, Punpun"
34632,ฝันดีนะปุนปุน
34632,"Laku noć, Punpune"
98543,패러렐 파라다이스
98543,พาราเรลพาราไดส์
159441,"Pick Me Up, Infinite Gacha"
159441,PICK ME UP～低レア★英雄の成り上がり～
108952,豬窩
108952,MATADERO
100954,Dulce Hogar
130229,Chico escopeta
86964,BASTARD
86964,不肖子
86964,Ублюдок
86964,Bâtard
86964,Bastardo
86964,バスタード
86964,Kopile
124271,The Princess in the Dumpster
124271,La princesa imperial que salió del basurero
124271,Putri yang Telantar
87534,감옥실험
107874,Prison Lab
119966,Pumpkin Night Gaiden: Naoko 
87207,皮格马利翁
87207,ピグマリオン
105429,Raendeomchaetingui Geunyeo!
105429,The Girl from Random Chatting!
105429,สาวจากแรนดอมแชต
107611,The Legend of Rebuilding World By Realist Demon King
107612,The Legend of Rebuilding World By Realist Demon King
107612,The Reformation of the World as Overseen by a Realist Demon King
141705,IRL Quest
159438,Re:Life Player
153883,Return of the SSS-Class Ranker
147027, Possessing Nothing
147027,Worthless Regression
129210,How to Protect the Heroine’s Older Brother
129210,The Way to Protect the Female Lead's Older Brother
129210,Как защитить старшего брата главной героини
129210,保护女主角哥哥的方法
129210,ロクサナ〜悪女がヒロインの兄を守る方法〜
129210,ฉันขอปกป้องพี่ชายนางเอก
113475,Murder Purgatorium
113475,Murder Purgatory
148134,Savage Fang Ojou-sama: The Most Powerful Mercenary in History Becomes the Most Tyrannical Daughter in History and Becomes a Warrior in the World for the Second Time
141536,"The Tale of Little Lady Who Conceals ""Savage Fang"""
109957,The Ranker Who Lives Twice
109957,Ranker Who Lives a Second Time
109957,二度生きるランカー
109957,เกมชีวิตที่สอง ของแรงเกอร์
109957,異界攻塔戰記
143117,Return of the Broken Constellation
143117,Return Of The Shattered Constellation
133797,The Lady's Secret
133797,シークレットレディ
140896,Seoul Station Necromancer
159295,The Serial Killer Is Reincarnated Into the Another World
106867,The Killer Inside
106867,Morderca w mojej głowie
123130,冷淡的佐藤同學只對我撒嬌
123130,Aren’t You Too Sweet Salt-God Sato-San?
123130,The Salt-God Sato-san is only sweet to me!
123130,คุณซาโต้ยอดนักเมิน เธอหวานใส่ผมแค่คนเดียว
123130,The Cold Sato is Only Sweet to Me
86719,Ill Boy Ill Girl
133575,Untouchable Lady  
133575,เลดี้ผู้ห้ามแตะต้อง 
133575,無法親近的千金
115935,Spy Room
115935,ห้องเรียนจารชน
119746,Spy Room 
119746,ห้องเรียนจารชน
146323,Spy Room
146323,ห้องเรียนจารชน
163542,Spy Room 2
163542,ห้องเรียนจารชน
162424,Spy Room
167278,Spy Room 4-koma
167278,Spy Classroom 4-koma
128067,SSS-Class Suicide Hunter
128067,SSS급 자살헌터
128067,SSS Geup Jasal Hunter
128067,SSS Geup Jugeoya Saneun Hunter
128067,นักล่าพลีชีพ ระดับ SSS
128067,SSS級死而復生的獵人
128067,Heroe Suicida de Clase SSS
128067,SSS 級自殺 Hunter
110472,スタディー・グループ
110472,流氓讀書會
110472,痞子学霸
136099,Jugji Anh-eulyeomyeon
136099,Jugji Anheulyeomyeon
136099,Pour ne pas mourir
136099,เหยื่ออย่างผมต้องรอด
136099,如果不想死
136099,死にたくなければ
136099,街头生存手册
139558,The Age of the Barbarous
139558,野蛮的时代
139558,野蠻時代
128521,True Education
128521,The Real Lesson
128521,極權教師
128521,การศึกษาที่แท้จริง
128521,鉄槌教師
123758,Iljin Is Wild
123758,My Bad Boyfriend  
123758,When Opposites Meet
123758,ล軋อกหัวใจนาย
123758,不良わるなロマンス
123758,学霸的校霸男友
127222,เด็กใหม่ห้องคิง
127222,善意的競爭
127222,善意的竞争
127222,Friendly Competition
127222,Friendly Rivalry
110166,This World Is Money and Power
110166,Money and the Power
110166,Materialism
110166,กลโกงโลกพนัน
110166,实力至上校园
110166,金權世界
130231,Hallym Gymnasium
130231,โรงยิมฮันริม
130231,翰林体育馆
130231,翰林體育館
152950,Student Peace Council
147149,A Story About Smoking at the Back of the Supermarket
147149,スーパーの裏でヤニ吸う話
147149,Super no Ura de Yani Suu Hanashi
147149,Behind the Supermarket Smoking with You
87157,Shuukakusai no Onna
125816,テイミングマスター
125816,馴獸大師
126297,Mercenary Enrollment
126297,入學傭兵
126297,พี่ชายสายบอดี้การ์ด
126297,Mercenario adolescente
126297,High School Mercenary
126297,High School Soldier
150836,Academy's Undercover Professor
150836,I Got a Fake Job at the Academy
119276,Tyutolieol tabui goinmul
119276,The Tutorial Tower of the Advanced Player 
119276,ผู้เล่นขั้นเทพแห่งหอคอยฝึกสอน
119276,L'Expert de la Tour Tutoriel
119276,El jugador avanzado de la torre del tutorial
118424,The Great Mage Returns After 4000 Years
118424,Sang Penyihir Agung Kembali Setelah 4000 Tahun
118424,"Архимаг, который вернулся спустя 4 тысячи лет"
118424,بازگشت ساحر اعظم پس از ۴ هزار سال
118424, جادوگر بزرگ پس از ۴۰۰۰ سال برمی‌گردد
118424,มหาจอมเวทผู้กลับมาอีกครั้งหลัง 4000 ปี
118424,Kembalinya Sang Archmage Setelah 4000 Tahun
118424,4000年ぶりに帰還した大魔導士
145538,"Of all things, I Became a Crow."
145538,I Have Become a Crow
145538,ทำไมฉันต้องกลายเป็นอีกา
160750,The Demon Prince goes to the Academy 
135369,Seoul Station Druid
135369,ดรูอิดแห่งสถานีโซล
150744,Superhuman Battlefield
150744,Superman's Game
144737,Knight of the Frozen Flower
130870,Return Of The Frozen Player
130870,การกลับมาของเพลเยอร์แช่แข็ง
146017,"Hero, Returns"
146017,英雄、回帰する
85869,Moonlight Engraver
85869,Легендарный лунный скульптор
85869,Legende du Sculpteur Crepusculaire
85869,El Legendario Escultor de la Luz Lunar
85869,Dalbicjogaksa
85869,ประติมากรนักล่าแห่งแสงจันทร์
163792,The Legendary Moonlight Sculptor
105650,ちび月光彫刻師
105650,Chibi Gekkou Choukoku-shi
141479,Return of The Unrivaled Spear Knight
141479,Return of the Legendary Spear Knight
141479,歴代級槍騎士の回帰
141479,การกลับมาของอัศวินผู้ใช้หอกแห่งยุค
118608,Система Жизни
118608,زنده
118608, 더 라이브
118608,เดอะ ไลฟ์
118608,THE LIVE〜未来からの日記〜
139572,The Only Necromancer
139572,Solo Necromancy
139572,死灵法师：亡灵支配者
126636,Solo Spell Caster
126636,俺だけが呪文使い
126636,Ore Dake ga Jumonzukai
126636,ฉันคือจอมคาถามหาเวทลุยเดี่ยว
133708,Does the Lord's Coin Not Shrink?!
133708,The Lord's Coins Aren’t Decreasing?!
133708,领主大人的金币用不完
133708,คอยน์เจ้าเมืองไม่ลดลงเลย?!
123855,Does the Lord's Coin Not Shrink?!
125377,Max Level Returner
125377,MLR
125377,ผู้หวนคืนเลเวลแม็กซ์
